city,district,neighborhood,room,living_room,area_mSqr,building_age,floor,list-view-price
İzmir , Konak , Güzelyalı Mah.,3,1,125,31,4.0,40000.0
İzmir , Urla , İskele Mah.,2,1,90,6,3.0,45000.0
İzmir , Karşıyaka , Bahriye Üçok Mah.,2,1,85,1,3.0,45000.0
İzmir , Bornova , Yeşilova Mah.,3,1,110,26,1.0,23000.0
İzmir , Balçova , Onur Mah.,2,1,105,31,3.0,37500.0
İzmir , Karşıyaka , Yalı Mah.,3,1,120,25,3.0,32000.0
İzmir , Karşıyaka , Aksoy Mah.,2,1,100,21,5.0,27500.0
İzmir , Çiğli , Evka - 2 Mah.,3,1,120,21,3.0,24000.0
İzmir , Karşıyaka , Bahariye Mah.,3,1,105,35,3.0,22000.0
İzmir , Torbalı , Torbalı Mah.,3,1,145,16,5.0,14500.0
İzmir , Karabağlar , Üçkuyular Mah.,3,1,125,35,3.0,30000.0
İzmir , Menemen , İnönü Mah.,1,1,55,6,2.0,16000.0
İzmir , Konak , Güneşli Mah.,2,1,75,44,8.0,22000.0
İzmir , Karabağlar , Üçkuyular Mah.,2,1,94,34,6.0,34000.0
İzmir , Karşıyaka , Bahçelievler Mah.,3,1,155,30,4.0,25000.0
İzmir , Karşıyaka , Şemikler Mah.,2,1,95,6,3.0,31000.0
İzmir , Menemen , 29 Ekim Mah.,3,1,153,4,2.0,40000.0
İzmir , Buca , Buca Koop. Mah.,3,1,110,25,3.0,30000.0
İzmir , Buca , Fırat Mah.,2,1,95,20,3.0,18500.0
İzmir , Buca , Yaylacık Mah.,1,1,50,6,2.0,22000.0
İzmir , Konak , Alsancak Mah.,2,1,90,50,2.0,25000.0
İzmir , Buca , Akıncılar Mah.,2,1,90,0,0.0,25000.0
İzmir , Buca , Adatepe Mah.,1,1,50,6,2.0,20000.0
İzmir , Bornova , Evka 4 Mah.,2,1,80,16,1.0,23000.0
İzmir , Karşıyaka , Bahriye Üçok Mah.,2,1,100,38,0.0,27000.0
İzmir , Balçova , Çetin Emeç Mah.,2,1,90,25,0.0,25000.0
İzmir , Karabağlar , Metin Oktay Mah.,2,1,85,0,0.0,28000.0
İzmir , Çiğli , Ataşehir Mah.,2,1,89,0,5.0,40000.0
İzmir , Karabağlar , Esenyalı Mah.,3,1,110,40,4.0,28000.0
İzmir , Seferihisar , Hıdırlık Mah.,3,1,130,6,0.0,28000.0
İzmir , Menemen , Zeytinlik Mah.,2,1,72,0,1.0,20000.0
İzmir , Konak , İsmet Kaptan Mah.,1,1,65,31,2.0,31000.0
İzmir , Bornova , Erzene Mah.,3,1,150,31,4.0,35000.0
İzmir , Karabağlar , Reis Mah.,3,1,125,31,4.0,25000.0
İzmir , Bornova , Evka 4 Mah.,2,1,66,26,2.0,18000.0
İzmir , Buca , Kuruçeşme Mah.,1,1,45,8,3.0,17000.0
İzmir , Menemen , Esatpaşa Mah.,2,1,80,0,2.0,25000.0
İzmir , Bornova , Erzene Mah.,3,1,135,39,5.0,35500.0
İzmir , Kemalpaşa , Atatürk Mah.,2,1,75,30,1.0,15000.0
İzmir , Karşıyaka , Nergiz Mah.,1,1,36,0,0.0,35000.0
İzmir , Bornova , Kazımdirik Mah.,1,1,57,4,5.0,30000.0
İzmir , Güzelbahçe , Yelki Mah.,3,1,125,5,3.0,46500.0
İzmir , Buca , Yaylacık Mah.,1,1,50,6,0.0,18000.0
İzmir , Bornova , Kazımdirik Mah.,2,1,100,35,4.0,30000.0
İzmir , Çiğli , Balatçık Mah.,2,1,60,8,3.0,29000.0
İzmir , Buca , Vali Rahmi Bey Mah.,1,1,55,5,2.0,22000.0
İzmir , Buca , Adatepe Mah.,1,1,60,6,0.0,17500.0
İzmir , Karşıyaka , Şemikler Mah.,1,1,50,6,2.0,26500.0
İzmir , Buca , Efeler Mah.,2,1,120,31,3.0,35000.0
İzmir , Konak , Mimar Sinan Mah.,3,1,110,31,2.0,47000.0
İzmir , Bayraklı , Tepekule Mah.,3,1,140,21,7.0,28000.0
İzmir , Seferihisar , Camikebir Mah.,2,1,95,6,1.0,32000.0
İzmir , Karşıyaka , Dedebaşı Mah.,3,1,140,31,7.0,30000.0
İzmir , Konak , Mimar Sinan Mah.,1,1,65,26,6.0,35000.0
İzmir , Bornova , Erzene Mah.,3,1,110,30,3.0,30000.0
İzmir , Aliağa , Şakran Sayfiye Mah.,3,1,130,16,0.0,42000.0
İzmir , Karabağlar , Cennetoğlu Mah.,3,1,115,36,2.0,22000.0
İzmir , Narlıdere , Yenikale Mah.,3,1,115,21,0.0,37500.0
İzmir , Menemen , İnönü Mah.,1,1,50,6,2.0,15000.0
İzmir , Karşıyaka , Yalı Mah.,3,1,120,25,4.0,35000.0
İzmir , Karşıyaka , İmbatlı Mah.,2,1,80,10,5.0,22500.0
İzmir , Buca , Hürriyet Mah.,2,1,84,4,4.0,25000.0
İzmir , Karabağlar , Bahçelievler Mah.,2,1,100,26,3.0,23000.0
İzmir , Bornova , İnönü Mah.,2,1,120,25,2.0,22000.0
İzmir , Çiğli , İzkent Mah.,3,1,100,30,5.0,20000.0
İzmir , Narlıdere , Yenikale Mah.,2,1,100,11,2.0,48000.0
İzmir , Bornova , İnönü Mah.,3,1,140,20,3.0,20000.0
İzmir , Konak , Kılıç Reis Mah.,1,1,40,6,0.0,16000.0
İzmir , Urla , Güvendik Mah.,1,1,66,26,3.0,38000.0
İzmir , Konak , Kahramanlar Mah.,2,1,80,10,3.0,30000.0
İzmir , Buca , Göksu Mah.,1,1,50,0,0.0,16000.0
İzmir , Menemen , İstiklal Mah.,2,1,115,2,2.0,31000.0
İzmir , Çiğli , Balatçık Mah.,3,1,135,10,5.0,35000.0
İzmir , Konak , Mehmet Ali Akman Mah.,3,1,125,31,3.0,36000.0
İzmir , Balçova , Fevzi Çakmak Mah.,3,1,130,30,3.0,35000.0
İzmir , Karabağlar , Basın Sitesi Mah.,2,1,110,31,2.0,30000.0
İzmir , Urla , Yaka Mah.,2,1,95,4,1.0,45000.0
İzmir , Menemen , 9 Eylül Mah.,2,1,110,6,7.0,35000.0
İzmir , Bornova , Kazımdirik Mah.,1,1,57,4,7.0,30000.0
İzmir , Bornova , Evka 3 Mah.,2,1,90,21,2.0,25000.0
İzmir , Karşıyaka , Dedebaşı Mah.,2,1,90,13,4.0,30000.0
İzmir , Buca , Kuruçeşme Mah.,1,1,60,7,0.0,20000.0
İzmir , Karşıyaka , Şemikler Mah.,2,1,90,8,1.0,36000.0
İzmir , Karabağlar , Reis Mah.,3,1,150,26,2.0,30000.0
İzmir , Gaziemir , Atıfbey Mah.,4,1,180,11,1.0,55000.0
İzmir , Menderes , Kemalpaşa Mah.,3,1,135,4,3.0,30000.0
İzmir , Menemen , İnönü Mah.,1,1,58,6,1.0,15000.0
İzmir , Menderes , Çukuraltı Mah.,2,1,160,21,0.0,25000.0
İzmir , Bergama , Fatih Mah.,2,1,90,3,0.0,25000.0
İzmir , Buca , Atatürk Mah.,1,1,50,5,1.0,19500.0
İzmir , Menemen , Gazi Mah.,3,1,190,6,5.0,29000.0
İzmir , Bornova , Kazımdirik Mah.,1,1,57,6,3.0,41000.0
İzmir , Torbalı , Torbalı Mah.,1,1,45,0,5.0,23500.0
İzmir , Buca , İzkent Mah.,2,1,59,0,2.0,25000.0
İzmir , Menderes , Çukuraltı Mah.,4,1,170,15,1.0,36000.0
İzmir , Karşıyaka , Şemikler Mah.,2,1,95,6,3.0,35000.0
İzmir , Menderes , Cüneytbey Mah.,3,1,125,11,2.0,30000.0
İzmir , Aliağa , Şakran Sayfiye Mah.,3,1,130,21,0.0,21000.0
İzmir , Karabağlar , Vatan Mah.,3,1,130,36,3.0,25000.0
İzmir , Karabağlar , General Kazım Özalp Mah.,3,1,115,6,3.0,37500.0
İzmir , Torbalı , Cumhuriyet Mah.,3,1,170,5,5.0,35000.0
İzmir , Konak , Murat Reis Mah.,3,1,145,45,4.0,32000.0
İzmir , Bornova , Kazımdirik Mah.,2,1,95,32,1.0,30000.0
İzmir , Buca , Yaylacık Mah.,2,1,90,5,-2.0,20000.0
İzmir , Narlıdere , Yenikale Mah.,3,1,150,26,5.0,50000.0
İzmir , Karabağlar , Esentepe Mah.,3,1,138,26,7.0,40000.0
İzmir , Menemen , 30 Ağustos Mah.,3,1,120,20,2.0,25000.0
İzmir , Karşıyaka , İmbatlı Mah.,3,1,135,0,5.0,42000.0
