city,district,neighborhood,room,living_room,area_mSqr,building_age,floor,list-view-price
İzmir , Karşıyaka , Şemikler Mah.,2,1,85 ,4                        ,2,28000
İzmir , Seferihisar , Hıdırlık Mah.,2,1,85 ,4                        ,2,26000
İzmir , Bayraklı , Mansuroğlu Mah.,2,1,84 ,1                        ,4,45000
İzmir , Tire , Fatih Mah.,2,1,115 ,5                        ,2,29000
İzmir , Karşıyaka , Yalı Mah.,3,1,130 ,31                        ,3,45000
İzmir , Torbalı , Türkmenköy Mah.,2,1,85 ,2                        ,4,19500
İzmir , Çiğli , Balatçık Mah.,2,1,90 ,3                        ,5,37000
İzmir , Karşıyaka , Bostanlı Mah.,3,1,150 ,34                        ,4,43000
İzmir , Torbalı , Muratbey Mah.,3,1,145 ,16                        ,5,18000
İzmir , Menemen , 30 Ağustos Mah.,3,1,130 ,25                        ,2,25000
İzmir , Çeşme , Ovacık Mah.,1,1,45 ,1                        ,0,25000
İzmir , Seferihisar , Turabiye Mah.,3,1,250 ,9                        ,3,40000
İzmir , Bornova , Kızılay Mah.,3,1,125 ,16                        ,1,33000
İzmir , Buca , İnönü Mah.,2,1,95 ,6                        ,4,20000
İzmir , Karşıyaka , Şemikler Mah.,3,1,120 ,10                        ,2,40000
İzmir , Karabağlar , Vatan Mah.,3,1,110 ,34                        ,1,25000
İzmir , Çiğli , Egekent Mah.,3,1,125 ,35                        ,5,25000
İzmir , Çiğli , Ahmet Taner Kışlalı Mah.,4,2,150 ,20                        ,,60000
İzmir , Torbalı , Alpkent Mah.,3,1,148 ,4                        ,2,23500
İzmir , Bayraklı , Tepekule Mah.,3,1,125 ,20                        ,6,30000
İzmir , Aliağa , Yalı Mah.,2,1,75 ,0,0,35000
İzmir , Torbalı , Muratbey Mah.,2,1,105 ,22                        ,3,28000
İzmir , Çiğli , Balatçık Mah.,1,1,50 ,0,7,21900
İzmir , Urla , İskele Mah.,2,1,100 ,44                        ,0,70000
İzmir , Buca , İnkılap Mah.,2,1,85 ,7                        ,3,24000
İzmir , Buca , Adatepe Mah.,3,1,135 ,20                        ,0,24000
İzmir , Gaziemir , Irmak Mah.,3,1,128 ,7                        ,3,47000
İzmir , Menderes , Gümüldür Fevzi Çakmak Mah.,3,1,130 ,21                        ,0,40000
İzmir , Karşıyaka , Örnekköy Mah.,2,1,90 ,26                        ,2,20000
İzmir , Bayraklı , Manavkuyu Mah.,2,1,75 ,0,10,37000
İzmir , Karşıyaka , İmbatlı Mah.,2,1,85 ,0,3,32500
İzmir , Gaziemir , Atıfbey Mah.,3,1,125 ,11                        ,1,35000
İzmir , Menemen , Gazi Mustafa Kemal Mah.,1,1,45 ,0,1,14000
İzmir , Çiğli , Atatürk Mah.,2,1,85 ,0,4,23000
İzmir , Buca , Ufuk Mah.,2,1,80 ,35                        ,0,15000
İzmir , Bayraklı , Adalet Mah.,3,1,220 ,16                        ,1,52000
İzmir , Bornova , Ergene Mah.,3,1,140 ,19                        ,5,29000
İzmir , Menemen , İnönü Mah.,1,1,45 ,0,3,15500
İzmir , Bornova , İnönü Mah.,2,1,110 ,25                        ,3,27000
İzmir , Buca , Efeler Mah.,3,1,140 ,25                        ,2,26000
İzmir , Konak , Güzelyalı Mah.,4,1,190 ,31                        ,5,60000
İzmir , Menemen , 9 Eylül Mah.,3,1,160 ,4                        ,3,45000
İzmir , Çeşme , Boyalık Mah.,2,1,90 ,13                        ,0,100000
İzmir , Bayraklı , Onur Mah.,3,1,120 ,30                        ,1,15000
İzmir , Buca , Atatürk Mah.,1,1,75 ,4                        ,0,18650
İzmir , Bergama , İslamsaray Mah.,1,1,70 ,0,2,19750
İzmir , Karşıyaka , Örnekköy Mah.,3,1,125 ,6                        ,2,31500
İzmir , Menemen , 85. Yıl Cumhuriyet Mah.,1,1,70 ,0,5,18000
İzmir , Karşıyaka , Bahçelievler Mah.,3,1,135 ,25                        ,3,45000
İzmir , Konak , Akın Simav Mah.,4,1,180 ,45                        ,3,58000
İzmir , Balçova , Eğitim Mah.,2,10,100 ,35                        ,3,28500
İzmir , Karabağlar , Bahar Mah.,3,1,115 ,0,3,40000
İzmir , Urla , M. Fevzi Çakmak Mah.,3,1,110 ,11                        ,3,40000
İzmir , Karşıyaka , Tersane Mah.,3,1,139 ,25                        ,3,26000
İzmir , Karşıyaka , Bahçelievler Mah.,3,1,135 ,26                        ,5,38000
İzmir , Foça , Mustafa Kemal Atatürk Mah.,2,1,76 ,8                        ,3,32000
İzmir , Karabağlar , Refet Bele Mah.,2,1,75 ,2                        ,1,21000
İzmir , Bayraklı , Mansuroğlu Mah.,3,1,120 ,0,5,50000
İzmir , Buca , Adatepe Mah.,1,1,55 ,2                        ,2,30000
İzmir , Konak , Altıntaş Mah.,2,1,90 ,31                        ,2,20000
İzmir , Menemen , 9 Eylül Mah.,2,1,110 ,6                        ,7,35000
İzmir , Torbalı , Cumhuriyet Mah.,2,1,95 ,25                        ,8,16500
İzmir , Buca , Adatepe Mah.,1,1,55 ,6                        ,0,22000
İzmir , Torbalı , Fevzi Çakmak Mah.,1,1,60 ,6                        ,0,18000
İzmir , Balçova , Onur Mah.,2,1,95 ,31                        ,0,33000
İzmir , Bornova , İnönü Mah.,1,1,55 ,6                        ,2,20000
İzmir , Buca , Laleli Mah.,2,1,97 ,21                        ,2,24000
İzmir , Bayraklı , Çay Mah.,1,1,65 ,6                        ,2,21500
İzmir , Bornova , Erzene Mah.,3,1,115 ,30                        ,2,25000
İzmir , Buca , Yiğitler Mah.,2,1,98 ,26                        ,4,20000
İzmir , Menemen , Zafer Mah.,1,1,60 ,21                        ,0,12500
İzmir , Seferihisar , Hıdırlık Mah.,1,1,70 ,0,0,25000
İzmir , Menemen , 85. Yıl Cumhuriyet Mah.,1,1,52 ,3                        ,3,17000
İzmir , Karşıyaka , Cumhuriyet Mah.,1,1,50 ,21                        ,0,14000
İzmir , Menemen , İnönü Mah.,2,1,80 ,6                        ,2,24000
İzmir , Karşıyaka , Yalı Mah.,3,1,105 ,26                        ,0,30000
İzmir , Bayraklı , Adalet Mah.,2,1,80 ,3                        ,0,40000
İzmir , Buca , Yaylacık Mah.,2,1,75 ,5                        ,2,28000
İzmir , Balçova , Onur Mah.,3,1,148 ,31                        ,2,38500
İzmir , Ödemiş , Cumhuriyet Mah.,2,1,120 ,16                        ,2,16500
İzmir , Bayraklı , 75. Yıl Mah.,3,1,155 ,21                        ,10,45000
İzmir , Karşıyaka , Atakent Mah.,3,1,190 ,37                        ,3,73000
İzmir , Balçova , Onur Mah.,2,1,100 ,35                        ,2,27000
İzmir , Çeşme , Boyalık Mah.,2,1,70 ,31                        ,0,700000
İzmir , Çeşme , Alaçatı Mah.,3,1,130 ,6                        ,0,450000
İzmir , Karşıyaka , Yalı Mah.,2,1,128 ,14                        ,14,61000
İzmir , Foça , Fevzipaşa Mah.,1,1,50 ,26                        ,0,28500
İzmir , Bornova , Kazımdirik Mah.,1,0,45 ,6                        ,3,30000
İzmir , Karşıyaka , Şemikler Mah.,3,1,115 ,6                        ,4,46000
İzmir , Karşıyaka , Örnekköy Mah.,3,1,110 ,2                        ,4,41000
İzmir , Kemalpaşa , Çambel Mah.,3,1,135 ,2                        ,1,22500
İzmir , Urla , Kuşçular Mah.,3,1,175 ,6                        ,0,75000
İzmir , Buca , Yaylacık Mah.,1,1,55 ,0,3,26000
İzmir , Buca , Kuruçeşme Mah.,1,1,45 ,0,3,21000
İzmir , Urla , Yenikent Mah.,4,1,300 ,0,0,235000
İzmir , Karşıyaka , Zübeyde Hanım Mah.,3,1,150 ,4                        ,12,45000
İzmir , Karşıyaka , Dedebaşı Mah.,3,1,130 ,15                        ,5,35000
İzmir , Bayraklı , Soğukkuyu Mah.,3,1,140 ,23                        ,3,32000
İzmir , Çiğli , Ataşehir Mah.,2,1,75 ,0,3,40000
İzmir , Torbalı , Ayrancılar Mah.,2,1,90 ,20                        ,1,19500
İzmir , Çeşme , Alaçatı Mah.,4,1,300 ,6                        ,0,1250000
İzmir , Bornova , Yeşilova Mah.,3,1,210 ,1                        ,17,80000
İzmir , Karabağlar , Sevgi Mah.,3,1,110 ,6                        ,3,32500
İzmir , Çiğli , Balatçık Mah.,1,1,55 ,2                        ,4,26000
İzmir , Güzelbahçe , Yelki Mah.,2,1,80 ,5                        ,0,41000
İzmir , Seferihisar , Çolak İbrahim Bey Mah.,3,1,180 ,4                        ,0,58000
İzmir , Seferihisar , Bengiler Mah.,2,1,100 ,6                        ,3,29000
İzmir , Çiğli , Balatçık Mah.,1,1,75 ,6                        ,7,30000
İzmir , Urla , Güvendik Mah.,4,1,230 ,1                        ,,150000
İzmir , Karabağlar , Arap Hasan Mah.,2,1,85 ,8                        ,3,40000
İzmir , Konak , Çankaya Mah.,3,1,120 ,22                        ,4,27000
İzmir , Urla , Atatürk Mah.,3,1,180 ,11                        ,0,65000
İzmir , Gaziemir , Binbaşı Reşatbey Mah.,2,1,128 ,5                        ,2,40000
İzmir , Gaziemir , Hürriyet Mah.,2,1,130 ,1                        ,1,40000
İzmir , Çeşme , Çiftlik Mah.,3,1,180 ,5                        ,0,1100000
İzmir , Bayraklı , Çay Mah.,2,1,85 ,16                        ,3,21000
İzmir , Karşıyaka , Şemikler Mah.,2,1,84 ,13                        ,3,30000
İzmir , Menemen , 30 Ağustos Mah.,3,1,125 ,22                        ,2,24000
İzmir , Bornova , Kızılay Mah.,2,1,75 ,8                        ,3,23000
İzmir , Karşıyaka , Bostanlı Mah.,2,1,90 ,8                        ,2,45000
İzmir , Karşıyaka , Bahçelievler Mah.,3,1,150 ,18                        ,5,40000
İzmir , Karabağlar , Üçkuyular Mah.,3,1,140 ,35                        ,4,38000
İzmir , Karabağlar , Bozyaka Mah.,2,1,90 ,4                        ,3,23500
İzmir , Bayraklı , Alpaslan Mah.,1,1,70 ,6                        ,5,20000
İzmir , Seferihisar , Mersin Alanı Mah.,4,1,200 ,25                        ,3,43000
İzmir , Konak , Altıntaş Mah.,2,1,90 ,45                        ,4,30000
İzmir , Kemalpaşa , Sekiz Eylül Mah.,2,1,115 ,6                        ,1,35000
İzmir , Buca , Adatepe Mah.,2,0,65 ,6                        ,3,19000
İzmir , Karabağlar , Tahsin Yazıcı Mah.,2,1,100 ,26                        ,2,19500
İzmir , Karşıyaka , Dedebaşı Mah.,1,1,48 ,0,0,23000
İzmir , Bornova , İnönü Mah.,3,1,140 ,16                        ,2,31000
İzmir , Karşıyaka , Bostanlı Mah.,1,1,60 ,6                        ,5,38500
İzmir , Buca , İnkılap Mah.,3,1,135 ,11                        ,3,35000
İzmir , Buca , İnkılap Mah.,3,1,130 ,10                        ,2,35000
İzmir , Karabağlar , Üçkuyular Mah.,2,1,120 ,31                        ,5,34000
İzmir , Buca , Adatepe Mah.,2,1,110 ,23                        ,2,16000
İzmir , Buca , Adatepe Mah.,1,1,45 ,0,2,25000
İzmir , Aliağa , Şakran Sayfiye Mah.,3,1,130 ,6                        ,3,23000
İzmir , Buca , Kozağaç Mah.,4,0,270 ,22                        ,4,45000
İzmir , Karşıyaka , Mavişehir Mah.,3,1,160 ,26                        ,3,58000
İzmir , Buca , İnkılap Mah.,3,1,135 ,27                        ,2,33500
İzmir , Bornova , Kazımdirik Mah.,2,1,102 ,36                        ,2,34000
İzmir , Balçova , Onur Mah.,3,1,130 ,0,3,55000
İzmir , Torbalı , Yemişlik Mah.,3,1,170 ,4                        ,5,35000
İzmir , Seferihisar , Sığacık Mah.,3,1,130 ,6                        ,2,42500
İzmir , Bayraklı , Gümüşpala Mah.,2,1,115 ,30                        ,0,23000
İzmir , Narlıdere , Yenikale Mah.,4,1,220 ,6                        ,4,70000
İzmir , Konak , Kılıç Reis Mah.,2,1,100 ,31                        ,3,25000
İzmir , Karşıyaka , Yalı Mah.,3,1,120 ,15                        ,4,48000
İzmir , Çiğli , Ataşehir Mah.,3,1,150 ,11                        ,9,83000
İzmir , Çeşme , Alaçatı Mah.,3,1,200 ,16                        ,,50000
İzmir , Menderes , Oğlananası Atatürk Mah.,2,1,500 ,1                        ,0,5000
İzmir , Karşıyaka , Örnekköy Mah.,1,1,86 ,8                        ,3,33000
İzmir , Karabağlar , Vatan Mah.,2,1,85 ,36                        ,5,22000
İzmir , Seferihisar , Çolak İbrahim Bey Mah.,1,1,60 ,5                        ,0,26000
İzmir , Karşıyaka , Bahçelievler Mah.,2,1,100 ,31                        ,4,31000
İzmir , Menderes , Gümüldür Cumhuriyet Mah.,3,1,110 ,26                        ,3,23000
İzmir , Konak , Murat Reis Mah.,3,1,120 ,15                        ,4,37000
İzmir , Karabağlar , Üçkuyular Mah.,3,1,115 ,35                        ,2,22000
İzmir , Karabağlar , Tahsin Yazıcı Mah.,3,1,138 ,26                        ,3,30000
İzmir , Bornova , Atatürk Mah.,3,1,135 ,18                        ,2,30000
İzmir , Konak , Kocatepe Mah.,1,1,55 ,4                        ,1,28000
İzmir , Bayraklı , Osmangazi Mah.,2,1,75 ,9                        ,1,19000
İzmir , Karşıyaka , Nergiz Mah.,2,1,130 ,31                        ,5,42000
İzmir , Menderes , Cüneytbey Mah.,2,1,100 ,10                        ,5,30000
İzmir , Karşıyaka , Donanmacı Mah.,3,1,120 ,22                        ,2,35000
İzmir , Buca , Yenigün Mah.,3,1,135 ,22                        ,0,30000
İzmir , Menemen , Ahıhıdır Mah.,2,1,80 ,0,5,21500
İzmir , Bayraklı , Manavkuyu Mah.,3,1,135 ,31                        ,1,49000
İzmir , Balçova , Onur Mah.,2,1,90 ,20                        ,3,25000
İzmir , Buca , Atatürk Mah.,1,1,75 ,4                        ,0,20250
İzmir , Karabağlar , Kazım Karabekir Mah.,3,1,125 ,6                        ,4,29500
İzmir , Bergama , Fatih Mah.,3,1,139 ,7                        ,1,31000
İzmir , Balçova , Çetin Emeç Mah.,2,1,75 ,5                        ,2,40000
İzmir , Konak , Mimar Sinan Mah.,3,1,160 ,25                        ,7,50000
İzmir , Bornova , Erzene Mah.,1,1,60 ,5                        ,4,27500
İzmir , Karabağlar , Peker Mah.,1,1,65 ,20                        ,5,15000
İzmir , Çeşme , Ildır Mah.,3,1,160 ,24                        ,,60000
İzmir , Narlıdere , Çamtepe Mah.,2,1,75 ,30                        ,4,31000
İzmir , Menemen , Kemal Atatürk Mah.,1,1,60 ,3                        ,2,16000
İzmir , Karabağlar , Basın Sitesi Mah.,3,1,130 ,26                        ,3,27000
İzmir , Karabağlar , Doğanay Mah.,3,1,120 ,20                        ,1,20000
İzmir , Urla , Hacı İsa Mah.,2,1,115 ,16                        ,2,35000
İzmir , Bayraklı , Mansuroğlu Mah.,2,1,67 ,2                        ,6,48000
İzmir , Gaziemir , Atıfbey Mah.,3,1,125 ,25                        ,5,30000
İzmir , Bornova , Yeşilova Mah.,1,1,100 ,30                        ,5,20000
İzmir , Bornova , Mevlana Mah.,1,1,65 ,6                        ,3,23000
İzmir , Aliağa , Çakmaklı Mah.,2,1,100 ,31                        ,0,26000
İzmir , Bayraklı , Onur Mah.,1,1,50 ,6                        ,1,25000
İzmir , Menemen , İstiklal Mah.,3,1,125 ,21                        ,2,29000
İzmir , Konak , Ulubatlı Mah.,2,1,100 ,26                        ,1,18000
İzmir , Karabağlar , Bahar Mah.,2,1,120 ,17                        ,2,24000
İzmir , Karşıyaka , Goncalar Mah.,2,1,105 ,1                        ,0,34500
İzmir , Urla , M. Fevzi Çakmak Mah.,3,1,150 ,6                        ,0,80000
İzmir , Karşıyaka , Bahçelievler Mah.,1,1,60 ,6                        ,7,35000
İzmir , Çiğli , Balatçık Mah.,1,0,40 ,4                        ,5,17000
İzmir , Çeşme , Alaçatı Mah.,3,1,130 ,6                        ,0,1900000
İzmir , Bornova , Kazımdirik Mah.,1,0,48 ,6                        ,1,36000
İzmir , Karşıyaka , Yalı Mah.,1,1,40 ,10                        ,9,35000
İzmir , Bayraklı , Osmangazi Mah.,3,1,140 ,36                        ,3,33000
İzmir , Menemen , İstiklal Mah.,3,1,135 ,26                        ,6,20000
İzmir , Karşıyaka , Yalı Mah.,3,1,125 ,34                        ,6,32000
İzmir , Buca , Atatürk Mah.,1,1,50 ,9                        ,3,20000
İzmir , Bornova , Evka 4 Mah.,1,1,60 ,25                        ,4,17000
İzmir , Çeşme , Reisdere Mah.,5,1,440 ,0,0,1100000
İzmir , Karşıyaka , Şemikler Mah.,2,1,85 ,11                        ,4,35000
İzmir , Çiğli , Ataşehir Mah.,3,1,167 ,21                        ,0,33000
İzmir , Karabağlar , Ali Fuat Cebesoy Mah.,3,1,170 ,10                        ,5,60000
İzmir , Torbalı , Alpkent Mah.,1,1,50 ,1                        ,1,19500
İzmir , Seferihisar , Çolak İbrahim Bey Mah.,2,1,100 ,0,0,25000
İzmir , Çiğli , Yeni Mahalle Mah.,2,1,72 ,6                        ,2,24000
İzmir , Buca , Yeşilbağlar Mah.,2,1,90 ,2                        ,0,20900
İzmir , Buca , Atatürk Mah.,1,1,55 ,3                        ,3,19000
İzmir , Karabağlar , Gülyaka Mah.,2,1,100 ,0,0,28000
İzmir , Karabağlar , Bahçelievler Mah.,3,1,130 ,35                        ,7,36000
İzmir , Karşıyaka , Bahriye Üçok Mah.,3,1,130 ,29                        ,5,31000
İzmir , Konak , Akın Simav Mah.,3,1,125 ,16                        ,4,31000
İzmir , Balçova , Eğitim Mah.,1,1,90 ,35                        ,2,30000
İzmir , Menderes , Barbaros Mah.,3,1,120 ,11                        ,3,21000
İzmir , Çiğli , Atatürk Mah.,1,1,55 ,11                        ,6,23000
İzmir , Menderes , Barbaros Mah.,2,1,90 ,15                        ,2,24000
İzmir , Buca , Atatürk Mah.,1,1,60 ,1                        ,4,33000
İzmir , Güzelbahçe , Yelki Mah.,3,1,120 ,16                        ,1,45000
İzmir , Çiğli , İnönü Mah.,3,1,130 ,15                        ,4,28000
İzmir , Karşıyaka , Demirköprü Mah.,1,1,50 ,6                        ,3,37000
İzmir , Menemen , Gazi Mustafa Kemal Mah.,2,1,70 ,5                        ,5,17000
İzmir , Menemen , Esatpaşa Mah.,3,1,130 ,25                        ,3,23000
İzmir , Karşıyaka , Zübeyde Hanım Mah.,1,1,50 ,6                        ,0,19500
İzmir , Bayraklı , Muhittin Erener Mah.,2,1,95 ,4                        ,3,15000
İzmir , Karşıyaka , İnönü Mah.,2,1,88 ,11                        ,3,43000
İzmir , Ödemiş , İnönü Mah.,2,1,85 ,30                        ,0,16000
İzmir , Urla , Altıntaş Mah.,1,1,40 ,7                        ,0,30000
İzmir , Güzelbahçe , Kahramandere Mah.,4,1,300 ,16                        ,0,122000
İzmir , Konak , Zafertepe Mah.,3,1,115 ,13                        ,2,30000
İzmir , Menemen , 30 Ağustos Mah.,3,1,130 ,21                        ,7,25000
İzmir , Buca , Yaylacık Mah.,1,1,55 ,4                        ,0,25000
İzmir , Karabağlar , Doğanay Mah.,3,1,130 ,26                        ,2,26000
İzmir , Çiğli , Esentepe Mah.,2,1,100 ,3                        ,6,27000
İzmir , Buca , Hürriyet Mah.,3,1,120 ,13                        ,3,29000
İzmir , Aliağa , Şakran Sayfiye Mah.,2,1,90 ,2                        ,0,32000
İzmir , Bayraklı , Bayraklı Mah.,3,1,140 ,35                        ,5,28000
İzmir , Buca , Efeler Mah.,2,1,90 ,35                        ,3,35000
İzmir , Menderes , Gümüldür Fevzi Çakmak Mah.,2,1,90 ,6                        ,1,25000
İzmir , Foça , Kazım Dirik Mah.,2,1,70 ,0,5,20000
İzmir , Konak , Kılıç Reis Mah.,2,1,100 ,35                        ,3,25000
İzmir , Karabağlar , Üçkuyular Mah.,3,1,135 ,30                        ,7,35000
İzmir , Bornova , Kazımdirik Mah.,3,1,120 ,33                        ,7,30000
İzmir , Menemen , 9 Eylül Mah.,2,1,80 ,7                        ,4,23000
İzmir , Karabağlar , Sarıyer Mah.,3,1,115 ,26                        ,0,15000
İzmir , Menderes , Ata Mah.,2,1,100 ,31                        ,1,24000
İzmir , Karabağlar , Esenyalı Mah.,3,1,120 ,31                        ,4,43000
İzmir , Karşıyaka , Şemikler Mah.,2,1,110 ,12                        ,6,26000
İzmir , Torbalı , Pancar Mah.,2,0,85 ,1                        ,0,16000
İzmir , Buca , Efeler Mah.,2,1,105 ,30                        ,3,23500
İzmir , Karşıyaka , Bostanlı Mah.,2,1,77 ,0,2,50000
İzmir , Balçova , Onur Mah.,1,1,65 ,31                        ,0,30000
İzmir , Urla , Kuşçular Mah.,4,1,250 ,0,0,200000
İzmir , Konak , Alsancak Mah.,3,1,145 ,35                        ,4,30000
İzmir , Karşıyaka , Bahariye Mah.,3,1,140 ,25                        ,5,25000
İzmir , Çiğli , Evka - 2 Mah.,2,1,86 ,26                        ,5,25000
İzmir , Karşıyaka , Bahçelievler Mah.,3,1,120 ,30                        ,2,35000
İzmir , Menderes , Gümüldür Cumhuriyet Mah.,2,1,80 ,21                        ,3,27000
İzmir , Gaziemir , Gazi Mah.,3,1,100 ,26                        ,3,35000
İzmir , Karşıyaka , Bostanlı Mah.,1,1,60 ,3                        ,1,38000
Manisa , Turgutlu , Yılmazlar Mah.,4,1,180 ,35                        ,3,18900
Manisa , Yunusemre , Muradiye Mah.,2,1,85 ,8                        ,3,18000
Manisa , Şehzadeler , Utku Mah.,3,1,120 ,28                        ,1,30000
Manisa , Şehzadeler , Yarhasanlar Mah.,3,1,135 ,5                        ,2,29000
Manisa , Yunusemre , Güzelyurt Mah.,3,1,165 ,6                        ,9,57000
Manisa , Salihli , Kurtuluş Mah.,3,1,140 ,30                        ,2,20000
Manisa , Salihli , Cumhuriyet Mah.,3,1,140 ,20                        ,4,21000
Manisa , Yunusemre , Muradiye Mah.,1,1,45 ,1                        ,2,15000
Manisa , Salihli , Cumhuriyet Mah.,2,1,100 ,25                        ,3,16000
Manisa , Yunusemre , Muradiye Mah.,1,1,49 ,0,2,18000
Manisa , Turgutlu , Ergenekon Mah.,2,1,170 ,7                        ,3,40000
Manisa , Yunusemre , Mutlu Mah.,2,1,105 ,11                        ,1,21000
Manisa , Salihli , Namık Kemal Mah.,1,1,50 ,7                        ,2,20000
Manisa , Akhisar , Seyit Ahmet Mah.,2,1,110 ,0,2,18000
Manisa , Yunusemre , 75. Yıl Mah.,3,1,130 ,25                        ,2,32000
Manisa , Salihli , Cumhuriyet Mah.,2,1,100 ,25                        ,4,12000
Manisa , Akhisar , Reşat Bey Mah.,2,1,80 ,0,2,18000
Manisa , Yunusemre , Muradiye Mah.,2,1,85 ,8                        ,2,18500
Manisa , Yunusemre , Muradiye Mah.,3,1,110 ,14                        ,1,20000
Manisa , Yunusemre , Topçuasım Mah.,2,1,85 ,6                        ,6,23000
Manisa , Şehzadeler , Kuşlubahçe Mah.,3,1,125 ,11                        ,1,25000
Manisa , Yunusemre , Akgedik Mah.,3,1,118 ,0,1,16000
Manisa , Akhisar , Hacı İshak Mah.,3,1,140 ,6                        ,2,24000
Manisa , Yunusemre , Muradiye Mah.,4,1,160 ,4                        ,5,24000
Manisa , Şehzadeler , Peker Mah.,3,1,125 ,22                        ,3,28000
Manisa , Yunusemre , Muradiye Mah.,1,1,60 ,0,0,27500
Manisa , Turgutlu , Altay Mah.,3,1,125 ,21                        ,3,20000
Manisa , Turgutlu , Ergenekon Mah.,3,1,145 ,8                        ,5,35000
Manisa , Saruhanlı , Cengiz Topel Mah.,1,1,60 ,1                        ,3,13500
Manisa , Salihli , Namık Kemal Mah.,1,1,50 ,7                        ,3,20000
Manisa , Yunusemre , 50. Yıl Mah.,2,10,105 ,2                        ,3,20000
Manisa , Yunusemre , Uncubozköy Mah.,2,1,67 ,3                        ,7,47000
Manisa , Yunusemre , Tevfikiye Mah.,3,1,125 ,25                        ,2,25000
Manisa , Turgutlu , Ergenekon Mah.,3,1,135 ,11                        ,3,25000
Manisa , Akhisar , Hürriyet Mah.,3,1,145 ,11                        ,4,24000
Manisa , Yunusemre , Muradiye Mah.,1,1,60 ,0,4,20000
Manisa , Yunusemre , Atatürk Mah.,2,1,72 ,5                        ,3,16000
Manisa , Yunusemre , Muradiye Mah.,2,1,80 ,0,1,19000
Manisa , Turgutlu , Yedi Eylül Mah.,2,1,95 ,25                        ,5,15000
Manisa , Yunusemre , Uncubozköy Mah.,1,1,145 ,16                        ,5,25000
Manisa , Yunusemre , Muradiye Mah.,1,1,50 ,8                        ,4,16500
Manisa , Şehzadeler , Dinçer Mah.,3,1,125 ,26                        ,3,27000
Manisa , Şehzadeler , Sakarya Mah.,3,1,165 ,26                        ,1,25000
Manisa , Yunusemre , Muradiye Mah.,3,1,130 ,6                        ,2,60000
Manisa , Yunusemre , Karaali Mah.,2,1,85 ,6                        ,0,26000
Manisa , Turgutlu , Subaşı Mah.,3,1,125 ,16                        ,3,20000
Manisa , Akhisar , İnönü Mah.,3,0,128 ,4                        ,2,20000
Manisa , Turgutlu , Yılmazlar Mah.,4,1,180 ,32                        ,4,16900
Manisa , Salihli , Yörük Mah.,3,1,145 ,18                        ,5,28000
Manisa , Akhisar , Efendi Mah.,1,1,55 ,0,3,15000
Manisa , Saruhanlı , İstasyon Mah.,2,1,80 ,1                        ,3,15000
Manisa , Yunusemre , Muradiye Mah.,1,1,65 ,6                        ,1,22000
Manisa , Turgutlu , Selvilitepe Mah.,2,0,105 ,2                        ,3,25000
Manisa , Turgutlu , Yıldırım Mah.,3,1,140 ,40                        ,2,17000
Manisa , Saruhanlı , İstasyon Mah.,3,1,135 ,0,4,25000
Manisa , Yunusemre , Muradiye Mah.,2,1,70 ,0,4,20000
Manisa , Turgutlu , Ergenekon Mah.,2,1,110 ,9                        ,1,30000
Manisa , Akhisar , Hacı İshak Mah.,2,1,110 ,11                        ,2,16000
Manisa , Akhisar , Hürriyet Mah.,3,1,105 ,20                        ,2,19000
Manisa , Turgutlu , Ergenekon Mah.,3,1,165 ,6                        ,5,25000
Manisa , Turgutlu , Yeni Mah.,1,1,45 ,5                        ,3,21000
Manisa , Yunusemre , Muradiye Mah.,1,1,60 ,0,3,23000
Manisa , Yunusemre , Uncubozköy Mah.,1,1,45 ,3                        ,14,26000
Manisa , Yunusemre , Kuyualan Mah.,2,1,110 ,30                        ,2,21000
Manisa , Şehzadeler , Kuşlubahçe Mah.,3,1,160 ,30                        ,3,26500
Manisa , Şehzadeler , Yarhasanlar Mah.,2,1,65 ,0,5,24000
Manisa , Yunusemre , Yeni Mahalle Mah.,3,1,120 ,30                        ,5,18000
Manisa , Salihli , Namık Kemal Mah.,2,1,90 ,0,2,25000
Manisa , Akhisar , Cumhuriyet Mah.,2,1,110 ,0,2,18000
Manisa , Akhisar , Atatürk Mah.,2,1,100 ,30                        ,2,12500
Manisa , Turgutlu , Yılmazlar Mah.,3,1,160 ,6                        ,1,26500
Manisa , Yunusemre , Yeni Mahalle Mah.,2,1,90 ,6                        ,3,17500
Manisa , Yunusemre , Uncubozköy Mah.,3,1,134 ,3                        ,11,62500
Manisa , Şehzadeler , Dere Mah.,2,1,110 ,20                        ,3,22000
Manisa , Akhisar , Hürriyet Mah.,3,0,160 ,15                        ,3,24000
Manisa , Şehzadeler , Peker Mah.,3,1,120 ,23                        ,4,27000
Manisa , Saruhanlı , Cumhuriyet Mah.,2,2,96 ,10                        ,2,16000
Manisa , Yunusemre , Muradiye Mah.,1,1,65 ,5                        ,3,17000
Manisa , Yunusemre , Muradiye Mah.,1,1,75 ,5                        ,2,17500
Manisa , Yunusemre , Güzelyurt Mah.,4,1,228 ,11                        ,7,55000
Manisa , Saruhanlı , Cengiz Topel Mah.,1,1,68 ,1                        ,2,18000
Manisa , Yunusemre , Uncubozköy Mah.,1,1,44 ,4                        ,2,36000
Manisa , Yunusemre , Muradiye Mah.,1,1,55 ,0,3,17000
Manisa , Şehzadeler , Akıncılar Mah.,1,1,70 ,26                        ,3,14000
